Iteration;X;Y;Action;
0;3;13;movefw;
1;3;14;movefw;
2;3;15;movefw;
3;3;15;turnright;
4;3,08715574274766;15,9961946980917;movefw;
5;3,08715574274766;15,9961946980917;turnright;
6;3,08715574274766;15,9961946980917;turnright;
7;3,08715574274766;15,9961946980917;turnright;
8;3,08715574274766;15,9961946980917;turnright;
9;3,08715574274766;15,9961946980917;turnright;
10;3,08715574274766;15,9961946980917;turnright;
11;3,08715574274766;15,9961946980917;turnright;
12;2,44436813306112;15,2301502549728;movebw;
13;1,80158052337458;14,4641058118538;movebw;
14;1,15879291368804;13,6980613687348;movebw;
15;1,80158052337458;14,4641058118538;movefw;
16;1,15879291368804;13,6980613687348;movebw;
17;1,80158052337458;14,4641058118538;movefw;
18;1,15879291368804;13,6980613687348;movebw;
19;1,80158052337458;14,4641058118538;movefw;
20;1,15879291368804;13,6980613687348;movebw;
21;1,15879291368804;13,6980613687348;turnright;
22;1,15879291368804;13,6980613687348;turnright;
23;1,15879291368804;13,6980613687348;turnright;
24;1,15879291368804;13,6980613687348;turnright;
25;1,15879291368804;13,6980613687348;turnright;
26;1,15879291368804;13,6980613687348;turnright;
27;1,15879291368804;13,6980613687348;turnright;
28;1,15879291368804;13,6980613687348;turnright;
29;1,15879291368804;13,6980613687348;turnright;
30;1,15879291368804;13,6980613687348;turnright;
31;1,15879291368804;13,6980613687348;turnright;
32;1,15879291368804;13,6980613687348;turnright;
33;1,15879291368804;13,6980613687348;turnleft;
34;1,15879291368804;13,6980613687348;turnleft;
35;1,15879291368804;13,6980613687348;turnleft;
36;1,15879291368804;13,6980613687348;turnleft;
37;1,15879291368804;13,6980613687348;turnleft;
38;1,15879291368804;13,6980613687348;turnleft;
39;1,15879291368804;13,6980613687348;turnleft;
40;1,15879291368804;13,6980613687348;turnright;
41;1,15879291368804;13,6980613687348;turnright;
42;1,15879291368804;13,6980613687348;turnright;
43;1,15879291368804;13,6980613687348;turnright;
44;1,15879291368804;13,6980613687348;turnright;
45;1,15879291368804;13,6980613687348;turnright;
46;1,15879291368804;13,6980613687348;turnright;
47;1,15879291368804;13,6980613687348;turnright;
48;1,15879291368804;13,6980613687348;turnright;
49;1,15879291368804;13,6980613687348;turnright;
50;1,15879291368804;13,6980613687348;turnright;
51;1,15879291368804;13,6980613687348;turnright;
52;1,97794495797703;13,1244849323838;movefw;
53;2,79709700226602;12,5509084960327;movefw;
54;3,61624904655501;11,9773320596817;movefw;
55;4,435401090844;11,4037556233306;movefw;
56;5,25455313513299;10,8301791869796;movefw;
57;6,07370517942199;10,2566027506285;movefw;
58;5,25455313513299;10,8301791869796;movebw;
59;6,07370517942199;10,2566027506285;movefw;
60;5,25455313513299;10,8301791869796;movebw;
61;4,435401090844;11,4037556233306;movebw;
62;3,61624904655501;11,9773320596817;movebw;
63;2,79709700226602;12,5509084960327;movebw;
64;1,97794495797703;13,1244849323838;movebw;
65;1,15879291368804;13,6980613687348;movebw;
66;1,97794495797703;13,1244849323838;movefw;
67;1,15879291368804;13,6980613687348;movebw;
68;1,97794495797703;13,1244849323838;movefw;
69;1,15879291368804;13,6980613687348;movebw;
70;1,97794495797703;13,1244849323838;movefw;
71;1,15879291368804;13,6980613687348;movebw;
72;1,97794495797703;13,1244849323838;movefw;
73;2,79709700226602;12,5509084960327;movefw;
74;3,61624904655501;11,9773320596817;movefw;
75;4,435401090844;11,4037556233306;movefw;
76;5,25455313513299;10,8301791869796;movefw;
77;6,07370517942199;10,2566027506285;movefw;
78;6,89285722371098;9,68302631427749;movefw;
79;6,89285722371098;9,68302631427749;turnright;
80;6,89285722371098;9,68302631427749;turnright;
81;6,89285722371098;9,68302631427749;turnright;
82;6,25006961402444;10,4490707573965;movebw;
83;5,6072820043379;11,2151152005154;movebw;
84;4,96449439465136;11,9811596436344;movebw;
85;4,32170678496482;12,7472040867534;movebw;
86;3,67891917527828;13,5132485298724;movebw;
87;3,03613156559174;14,2792929729914;movebw;
88;2,3933439559052;15,0453374161103;movebw;
89;1,75055634621866;15,8113818592293;movebw;
90;2,3933439559052;15,0453374161103;movefw;
91;1,75055634621866;15,8113818592293;movebw;
92;2,3933439559052;15,0453374161103;movefw;
93;3,03613156559174;14,2792929729914;movefw;
94;3,67891917527828;13,5132485298724;movefw;
95;4,32170678496482;12,7472040867534;movefw;
96;4,96449439465136;11,9811596436344;movefw;
97;5,6072820043379;11,2151152005154;movefw;
98;6,25006961402444;10,4490707573965;movefw;
99;5,6072820043379;11,2151152005154;movebw;
100;6,25006961402444;10,4490707573965;movefw;
101;5,6072820043379;11,2151152005154;movebw;
102;4,96449439465136;11,9811596436344;movebw;
103;4,32170678496482;12,7472040867534;movebw;
104;3,67891917527828;13,5132485298724;movebw;
105;3,03613156559174;14,2792929729914;movebw;
106;2,3933439559052;15,0453374161103;movebw;
107;1,75055634621866;15,8113818592293;movebw;
108;1,75055634621866;15,8113818592293;turnright;
109;1,75055634621866;15,8113818592293;turnright;
110;1,75055634621866;15,8113818592293;turnright;
111;1,75055634621866;15,8113818592293;turnright;
112;1,75055634621866;15,8113818592293;turnright;
113;1,75055634621866;15,8113818592293;turnright;
114;1,75055634621866;15,8113818592293;turnright;
115;1,75055634621866;15,8113818592293;turnright;
116;1,75055634621866;15,8113818592293;turnright;
117;1,75055634621866;15,8113818592293;turnright;
118;1,75055634621866;15,8113818592293;turnright;
119;1,75055634621866;15,8113818592293;turnright;
120;1,75055634621866;15,8113818592293;turnright;
121;1,75055634621866;15,8113818592293;turnright;
122;1,75055634621866;15,8113818592293;turnright;
123;1,75055634621866;15,8113818592293;turnright;
124;1,75055634621866;15,8113818592293;turnright;
125;1,75055634621866;15,8113818592293;turnright;
126;1,75055634621866;15,8113818592293;turnright;
127;1,75055634621866;15,8113818592293;turnright;
128;1,75055634621866;15,8113818592293;turnright;
129;1,75055634621866;15,8113818592293;turnright;
130;1,75055634621866;15,8113818592293;turnright;
131;1,75055634621866;15,8113818592293;turnright;
132;2,73536409923087;15,9850300368962;movebw;
133;2,73536409923087;15,9850300368962;turnright;
134;1,73916940113912;15,8978742941486;movefw;
135;1,73916940113912;15,8978742941486;turnleft;
136;1,73916940113912;15,8978742941486;turnleft;
137;1,73916940113912;15,8978742941486;turnleft;
138;1,73916940113912;15,8978742941486;turnleft;
139;1,73916940113912;15,8978742941486;turnleft;
140;1,73916940113912;15,8978742941486;turnleft;
141;1,73916940113912;15,8978742941486;turnleft;
142;1,73916940113912;15,8978742941486;turnleft;
143;1,03206261995258;15,190767512962;movefw;
144;1,03206261995258;15,190767512962;turnleft;
145;1,03206261995258;15,190767512962;turnleft;
146;1,03206261995258;15,190767512962;turnleft;
147;1,03206261995258;15,190767512962;turnleft;
148;1,03206261995258;15,190767512962;turnleft;
149;1,03206261995258;15,190767512962;turnleft;
150;1,03206261995258;15,190767512962;turnleft;
151;1,03206261995258;15,190767512962;turnleft;
152;1,03206261995258;15,190767512962;turnleft;
153;1,03206261995258;15,190767512962;turnleft;
154;1,03206261995258;15,190767512962;turnleft;
155;1,03206261995258;15,190767512962;turnleft;
156;1,03206261995258;15,190767512962;turnleft;
157;1,03206261995258;15,190767512962;turnleft;
158;1,03206261995258;15,190767512962;turnleft;
159;1,03206261995258;15,190767512962;turnleft;
160;1,60563905630362;14,371615468673;movefw;
161;1,03206261995258;15,190767512962;movebw;
162;1,60563905630362;14,371615468673;movefw;
163;1,03206261995258;15,190767512962;movebw;
164;1,60563905630362;14,371615468673;movefw;
165;1,03206261995258;15,190767512962;movebw;
166;1,60563905630362;14,371615468673;movefw;
167;1,03206261995258;15,190767512962;movebw;
168;1,60563905630362;14,371615468673;movefw;
169;2,17921549265467;13,552463424384;movefw;
170;2,75279192900572;12,7333113800951;movefw;
171;3,32636836535676;11,9141593358061;movefw;
172;3,89994480170781;11,0950072915171;movefw;
173;4,47352123805886;10,2758552472281;movefw;
174;5,0470976744099;9,45670320293908;movefw;
175;5,62067411076095;8,63755115865009;movefw;
176;6,194250547112;7,8183991143611;movefw;
177;5,62067411076095;8,63755115865009;movebw;
178;6,194250547112;7,8183991143611;movefw;
179;6,76782698346305;6,99924707007211;movefw;
180;6,76782698346305;6,99924707007211;turnleft;
181;6,76782698346305;6,99924707007211;turnleft;
182;6,76782698346305;6,99924707007211;turnleft;
183;6,76782698346305;6,99924707007211;turnleft;
184;6,76782698346305;6,99924707007211;turnleft;
185;6,76782698346305;6,99924707007211;turnleft;
186;6,76782698346305;6,99924707007211;turnleft;
187;6,76782698346305;6,99924707007211;turnleft;
188;6,76782698346305;6,99924707007211;turnleft;
189;6,76782698346305;6,99924707007211;turnleft;
190;6,76782698346305;6,99924707007211;turnleft;
191;6,76782698346305;6,99924707007211;turnleft;
192;6,76782698346305;6,99924707007211;turnleft;
193;6,76782698346305;6,99924707007211;turnleft;
194;6,76782698346305;6,99924707007211;turnleft;
195;6,76782698346305;6,99924707007211;turnleft;
196;6,76782698346305;6,99924707007211;turnleft;
197;6,76782698346305;6,99924707007211;turnleft;
198;6,76782698346305;6,99924707007211;turnleft;
199;6,76782698346305;6,99924707007211;turnleft;
200;6,76782698346305;6,99924707007211;turnleft;
201;6,76782698346305;6,99924707007211;turnright;
202;6,76782698346305;6,99924707007211;turnright;
203;6,76782698346305;6,99924707007211;turnright;
204;6,76782698346305;6,99924707007211;turnright;
205;6,76782698346305;6,99924707007211;turnright;
206;6,76782698346305;6,99924707007211;turnright;
207;6,76782698346305;6,99924707007211;turnright;
208;6,76782698346305;6,99924707007211;turnright;
209;6,76782698346305;6,99924707007211;turnright;
210;6,76782698346305;6,99924707007211;turnright;
211;6,76782698346305;6,99924707007211;turnright;
212;6,76782698346305;6,99924707007211;turnright;
213;6,76782698346305;6,99924707007211;turnright;
214;6,76782698346305;6,99924707007211;turnright;
215;6,76782698346305;6,99924707007211;turnright;
216;6,76782698346305;6,99924707007211;turnright;
217;6,76782698346305;6,99924707007211;turnright;
218;6,76782698346305;6,99924707007211;turnright;
219;6,76782698346305;6,99924707007211;turnright;
220;6,0607202022765;7,70635385125866;movebw;
221;5,35361342108995;8,41346063244521;movebw;
222;4,64650663990341;9,12056741363175;movebw;
223;3,93939985871686;9,8276741948183;movebw;
224;3,23229307753031;10,5347809760049;movebw;
225;2,52518629634377;11,2418877571914;movebw;
226;1,81807951515722;11,9489945383779;movebw;
227;1,11097273397068;12,6561013195645;movebw;
228;1,81807951515722;11,9489945383779;movefw;
229;1,11097273397068;12,6561013195645;movebw;
230;1,11097273397068;12,6561013195645;turnleft;
231;1,11097273397068;12,6561013195645;turnleft;
232;1,11097273397068;12,6561013195645;turnleft;
233;1,11097273397068;12,6561013195645;turnleft;
234;1,11097273397068;12,6561013195645;turnleft;
235;1,11097273397068;12,6561013195645;turnleft;
236;1,11097273397068;12,6561013195645;turnleft;
237;1,11097273397068;12,6561013195645;turnleft;
238;1,11097273397068;12,6561013195645;turnleft;
239;1,11097273397068;12,6561013195645;turnleft;
240;1,11097273397068;12,6561013195645;turnleft;
241;1,11097273397068;12,6561013195645;turnleft;
242;1,11097273397068;12,6561013195645;turnleft;
243;1,11097273397068;12,6561013195645;turnleft;
244;1,11097273397068;12,6561013195645;turnleft;
245;1,11097273397068;12,6561013195645;turnleft;
246;1,11097273397068;12,6561013195645;turnleft;
247;1,87701717708966;13,298888929251;movefw;
248;2,64306162020863;13,9416765389376;movefw;
249;3,40910606332761;14,5844641486241;movefw;
250;4,17515050644659;15,2272517583107;movefw;
251;3,40910606332761;14,5844641486241;movebw;
252;4,17515050644659;15,2272517583107;movefw;
253;3,40910606332761;14,5844641486241;movebw;
254;4,17515050644659;15,2272517583107;movefw;
255;3,40910606332761;14,5844641486241;movebw;
256;3,40910606332761;14,5844641486241;turnleft;
257;3,40910606332761;14,5844641486241;turnleft;
258;3,40910606332761;14,5844641486241;turnleft;
259;3,40910606332761;14,5844641486241;turnleft;
260;3,40910606332761;14,5844641486241;turnleft;
261;3,40910606332761;14,5844641486241;turnleft;
262;3,40910606332761;14,5844641486241;turnleft;
263;3,40910606332761;14,5844641486241;turnleft;
264;3,40910606332761;14,5844641486241;turnleft;
265;3,40910606332761;14,5844641486241;turnleft;
266;3,40910606332761;14,5844641486241;turnleft;
267;3,40910606332761;14,5844641486241;turnleft;
268;3,40910606332761;14,5844641486241;turnleft;
269;3,40910606332761;14,5844641486241;turnleft;
270;3,40910606332761;14,5844641486241;turnleft;
271;3,40910606332761;14,5844641486241;turnleft;
272;3,40910606332761;14,5844641486241;turnleft;
273;3,40910606332761;14,5844641486241;turnright;
274;3,40910606332761;14,5844641486241;turnright;
275;3,40910606332761;14,5844641486241;turnright;
276;3,40910606332761;14,5844641486241;turnright;
277;3,40910606332761;14,5844641486241;turnright;
278;3,40910606332761;14,5844641486241;turnright;
279;3,40910606332761;14,5844641486241;turnright;
280;3,40910606332761;14,5844641486241;turnright;
281;3,40910606332761;14,5844641486241;turnright;
282;3,40910606332761;14,5844641486241;turnright;
283;3,15028701822509;13,6185383223351;movebw;
284;2,89146797312257;12,652612496046;movebw;
285;2,63264892802005;11,6866866697569;movebw;
286;2,37382988291753;10,7207608434678;movebw;
287;2,11501083781501;9,75483501717878;movebw;
288;1,85619179271249;8,78890919088971;movebw;
289;1,59737274760997;7,82298336460064;movebw;
290;1,33855370250745;6,85705753831157;movebw;
291;1,07973465740493;5,8911317120225;movebw;
292;1,07973465740493;5,8911317120225;turnleft;
293;1,07973465740493;5,8911317120225;turnleft;
294;1,07973465740493;5,8911317120225;turnleft;
295;1,07973465740493;4,8911317120225;movebw;
296;1,07973465740493;3,8911317120225;movebw;
297;1,07973465740493;2,8911317120225;movebw;
298;1,07973465740493;1,8911317120225;movebw;
299;1,07973465740493;1,8911317120225;turnleft;
300;1,07973465740493;1,8911317120225;turnleft;
301;1,07973465740493;1,8911317120225;turnleft;
302;1,07973465740493;1,8911317120225;turnright;
303;1,07973465740493;1,8911317120225;turnright;
304;1,07973465740493;1,8911317120225;turnright;
305;1,07973465740493;1,8911317120225;turnright;
