Iteration;X;Y;Action;
0;22;40;movefw;
1;22;41;movefw;
2;22;42;movefw;
3;22;43;movefw;
4;22;44;movefw;
5;22;45;movefw;
6;22;46;movefw;
7;22;47;movefw;
8;22;48;movefw;
9;22;48;turnright;
10;22,0871557427477;48,9961946980917;movefw;
11;22,0871557427477;48,9961946980917;turnright;
12;21,9135075650807;48,0113869450795;movebw;
13;21,7398593874138;47,0265791920673;movebw;
14;21,5662112097469;46,0417714390551;movebw;
15;21,3925630320799;45,0569636860429;movebw;
16;21,218914854413;44,0721559330307;movebw;
17;21,0452666767461;43,0873481800185;movebw;
18;20,8716184990791;42,1025404270063;movebw;
19;20,6979703214122;41,1177326739941;movebw;
20;20,5243221437453;40,1329249209819;movebw;
21;20,3506739660784;39,1481171679697;movebw;
22;20,1770257884114;38,1633094149575;movebw;
23;20,0033776107445;37,1785016619453;movebw;
24;19,8297294330776;36,1936939089331;movebw;
25;19,6560812554106;35,2088861559209;movebw;
26;19,4824330777437;34,2240784029087;movebw;
27;19,3087849000768;33,2392706498965;movebw;
28;19,1351367224098;32,2544628968842;movebw;
29;18,9614885447429;31,269655143872;movebw;
30;18,787840367076;30,2848473908598;movebw;
31;18,6141921894091;29,3000396378476;movebw;
32;18,4405440117421;28,3152318848354;movebw;
33;18,2668958340752;27,3304241318232;movebw;
34;18,0932476564083;26,345616378811;movebw;
35;17,9195994787413;25,3608086257988;movebw;
36;17,7459513010744;24,3760008727866;movebw;
37;17,7459513010744;24,3760008727866;turnleft;
38;17,7459513010744;24,3760008727866;turnleft;
39;17,7459513010744;24,3760008727866;turnright;
40;17,7459513010744;24,3760008727866;turnright;
41;17,7459513010744;24,3760008727866;turnright;
42;17,7459513010744;24,3760008727866;turnright;
43;17,7459513010744;24,3760008727866;turnright;
44;17,7459513010744;24,3760008727866;turnright;
45;17,7459513010744;24,3760008727866;turnright;
46;17,7459513010744;24,3760008727866;turnright;
47;17,7459513010744;24,3760008727866;turnright;
48;17,7459513010744;24,3760008727866;turnright;
49;17,7459513010744;24,3760008727866;turnright;
50;17,7459513010744;24,3760008727866;turnright;
51;17,7459513010744;24,3760008727866;turnright;
52;18,6522590881111;24,7986191345273;movefw;
53;17,7459513010744;24,3760008727866;movebw;
54;18,6522590881111;24,7986191345273;movefw;
55;17,7459513010744;24,3760008727866;movebw;
56;18,6522590881111;24,7986191345273;movefw;
57;17,7459513010744;24,3760008727866;movebw;
58;18,6522590881111;24,7986191345273;movefw;
59;17,7459513010744;24,3760008727866;movebw;
60;18,6522590881111;24,7986191345273;movefw;
61;17,7459513010744;24,3760008727866;movebw;
62;16,8396435140378;23,9533826110459;movebw;
63;15,9333357270011;23,5307643493052;movebw;
64;15,0270279399645;23,1081460875645;movebw;
65;14,1207201529278;22,6855278258238;movebw;
66;13,2144123658912;22,2629095640831;movebw;
67;12,3081045788545;21,8402913023424;movebw;
68;11,4017967918179;21,4176730406017;movebw;
69;10,4954890047812;20,995054778861;movebw;
70;9,58918121774455;20,5724365171203;movebw;
