Iteration;X;Y;Action;
0;33;4;movebw;
1;33;5;movefw;
2;33;6;movefw;
3;33;7;movefw;
4;33;8;movefw;
5;33;9;movefw;
6;33;10;movefw;
7;33;11;movefw;
8;33;11;turnright;
9;33;11;turnright;
10;33;11;turnright;
11;33;11;turnright;
12;33;11;turnright;
13;33;11;turnright;
14;33;11;turnright;
15;32,426423563649;10,180847955711;movebw;
16;31,8528471272979;9,36169591142202;movebw;
17;31,2792706909469;8,54254386713303;movebw;
18;30,7056942545958;7,72339182284404;movebw;
19;30,1321178182448;6,90423977855504;movebw;
20;29,5585413818937;6,08508773426605;movebw;
21;28,9849649455427;5,26593568997706;movebw;
22;28,9849649455427;5,26593568997706;turnleft;
23;28,9849649455427;5,26593568997706;turnleft;
24;28,9849649455427;5,26593568997706;turnleft;
25;28,9849649455427;5,26593568997706;turnleft;
26;28,9849649455427;5,26593568997706;turnleft;
27;28,9849649455427;5,26593568997706;turnleft;
28;28,9849649455427;5,26593568997706;turnleft;
29;28,9849649455427;5,26593568997706;turnright;
30;28,9849649455427;5,26593568997706;turnright;
31;28,9849649455427;5,26593568997706;turnright;
32;28,9849649455427;5,26593568997706;turnright;
33;28,9849649455427;5,26593568997706;turnright;
34;28,9849649455427;5,26593568997706;turnright;
35;28,9849649455427;5,26593568997706;turnright;
36;29,5585413818937;6,08508773426605;movefw;
37;30,1321178182448;6,90423977855504;movefw;
38;30,7056942545958;7,72339182284404;movefw;
39;31,2792706909469;8,54254386713303;movefw;
40;31,8528471272979;9,36169591142202;movefw;
41;32,426423563649;10,180847955711;movefw;
42;33;11;movefw;
43;33,573576436351;11,819152044289;movefw;
44;33;11;movebw;
45;32,426423563649;10,180847955711;movebw;
46;31,8528471272979;9,36169591142202;movebw;
47;31,2792706909469;8,54254386713303;movebw;
48;30,7056942545958;7,72339182284404;movebw;
49;30,1321178182448;6,90423977855504;movebw;
50;30,7056942545958;7,72339182284404;movefw;
51;31,2792706909469;8,54254386713303;movefw;
52;31,8528471272979;9,36169591142202;movefw;
53;32,426423563649;10,180847955711;movefw;
54;33;11;movefw;
55;33,573576436351;11,819152044289;movefw;
56;34,1471528727021;12,638304088578;movefw;
