Iteration;X;Y;Action;
167;2;1;movefw;
168;1,35721239031346;1,76604444311898;movebw;
169;2;1;movefw;
170;1,35721239031346;1,76604444311898;movebw;
171;2;1;movefw;
172;1,35721239031346;1,76604444311898;movebw;
173;2;1;movefw;
174;1,35721239031346;1,76604444311898;movebw;
175;2;1;movefw;
176;1,35721239031346;1,76604444311898;movebw;
177;2;1;movefw;
178;1,35721239031346;1,76604444311898;movebw;
179;2;1;movefw;
180;1,35721239031346;1,76604444311898;movebw;
181;2;1;movefw;
182;1,35721239031346;1,76604444311898;movebw;
183;2;1;movefw;
184;2;1;turnright;
185;2;1;turnright;
186;2;1;turnright;
187;2;1;turnright;
188;2;1;turnright;
189;2;1;turnright;
190;2;1;turnright;
191;2;1;turnright;
192;2;1;turnright;
193;2;1;turnright;
194;2;1;turnright;
195;2;1;turnright;
196;2;1;turnright;
197;2;1;turnright;
198;2;1;turnright;
199;2;1;turnright;
200;2;1;turnright;
201;2;1;turnright;
202;2;1;turnright;
203;2;1;turnright;
204;2;1;turnright;
205;2;1;shoot;
206;2;1;turnleft;
207;2;1;turnleft;
208;2;1;turnleft;
209;2;1;turnleft;
210;2;1;turnleft;
211;2;1;turnleft;
212;2;1;turnleft;
213;2;1;turnleft;
214;2;1;turnleft;
215;2;1;shoot;
216;2;1;turnleft;
217;2;1;turnleft;
218;2;1;turnleft;
219;2;1;turnleft;
220;2;1;turnleft;
221;2;1;turnleft;
222;2;1;turnleft;
223;2;1;turnleft;
224;2;1;turnleft;
225;2;1;shoot;
226;2;1;turnleft;
227;2;1;turnleft;
228;2;1;turnleft;
229;2;1;turnleft;
230;2;1;turnleft;
231;1,23395555688102;1,64278760968654;movebw;
232;2;1;movefw;
233;1,23395555688102;1,64278760968654;movebw;
234;2;1;movefw;
235;1,23395555688102;1,64278760968654;movebw;
236;0,467911113762042;2,28557521937308;shoot;
237;2;1;movefw;
238;1,23395555688102;1,64278760968654;movebw;
239;2;1;movefw;
240;1,23395555688102;1,64278760968654;movebw;
241;2;1;movefw;
242;1,23395555688102;1,64278760968654;movebw;
243;2;1;movefw;
244;1,23395555688102;1,64278760968654;movebw;
245;2;1;movefw;
246;1,23395555688102;1,64278760968654;movebw;
247;0,467911113762042;2,28557521937308;shoot;
248;2;1;movefw;
249;1,23395555688102;1,64278760968654;movebw;
250;2;1;movefw;
251;1,23395555688102;1,64278760968654;movebw;
252;2;1;movefw;
253;1,23395555688102;1,64278760968654;movebw;
254;2;1;movefw;
255;1,23395555688102;1,64278760968654;movebw;
256;2;1;movefw;
257;1,23395555688102;1,64278760968654;movebw;
258;1,23395555688102;1,64278760968654;shoot;
259;2;1;movefw;
260;1,23395555688102;1,64278760968654;movebw;
261;2;1;movefw;
262;1,23395555688102;1,64278760968654;movebw;
263;2;1;movefw;
264;1,23395555688102;1,64278760968654;movebw;
265;2;1;movefw;
266;1,23395555688102;1,64278760968654;movebw;
267;2;1;movefw;
268;2;1;shoot;
269;1,23395555688102;1,64278760968654;movebw;
270;2;1;movefw;
271;1,23395555688102;1,64278760968654;movebw;
272;2;1;movefw;
273;1,23395555688102;1,64278760968654;movebw;
274;2;1;movefw;
275;1,23395555688102;1,64278760968654;movebw;
276;2;1;movefw;
277;2;1;turnright;
278;2;1;turnright;
279;2;1;turnright;
280;2;1;turnright;
281;2;1;turnright;
282;2;1;turnright;
283;2;1;turnright;
284;2;1;turnright;
285;2;1;turnright;
286;2;1;turnright;
287;2;1;turnright;
288;2;1;turnright;
289;2;1;turnright;
290;2;1;turnright;
291;2;1;turnright;
292;2;1;turnright;
293;2;1;turnright;
294;2;1;turnright;
295;2;1;turnright;
296;2;1;turnright;
297;2;1;turnright;
298;2;1;turnright;
299;2;1;turnright;
300;2,90630778703665;1,4226182617407;movebw;
301;3,8126155740733;1,8452365234814;movebw;
302;4,71892336110995;2,2678547852221;movebw;
303;5,6252311481466;2,69047304696279;movebw;
304;6,53153893518325;3,11309130870349;movebw;
305;7,4378467222199;3,53570957044419;movebw;
306;8,34415450925654;3,95832783218489;movebw;
307;9,25046229629319;4,38094609392559;movebw;
308;10,1567700833298;4,80356435566629;movebw;
309;11,0630778703665;5,22618261740698;movebw;
310;11,9693856574031;5,64880087914768;movebw;
311;12,8756934444398;6,07141914088838;movebw;
312;13,7820012314764;6,49403740262908;movebw;
313;14,6883090185131;6,91665566436978;movebw;
314;15,5946168055497;7,33927392611048;movebw;
315;16,5009245925864;7,76189218785117;movebw;
316;17,407232379623;8,18451044959187;movebw;
317;18,3135401666597;8,60712871133257;movebw;
318;19,2198479536963;9,02974697307327;shoot;
319;17,407232379623;8,18451044959187;movefw;
320;18,3135401666597;8,60712871133257;movebw;
321;17,407232379623;8,18451044959187;movefw;
322;18,3135401666597;8,60712871133257;movebw;
323;17,407232379623;8,18451044959187;movefw;
324;18,3135401666597;8,60712871133257;movebw;
325;17,407232379623;8,18451044959187;movefw;
326;16,5009245925864;7,76189218785117;movefw;
327;15,5946168055497;7,33927392611048;movefw;
328;14,6883090185131;6,91665566436978;movefw;
329;13,7820012314764;6,49403740262908;movefw;
330;12,8756934444398;6,07141914088838;movefw;
331;11,9693856574031;5,64880087914768;movefw;
332;11,0630778703665;5,22618261740698;movefw;
333;10,1567700833298;4,80356435566629;movefw;
334;9,25046229629319;4,38094609392559;movefw;
335;8,34415450925654;3,95832783218489;movefw;
336;7,4378467222199;3,53570957044419;movefw;
337;6,53153893518325;3,11309130870349;movefw;
338;5,6252311481466;2,69047304696279;movefw;
339;4,71892336110995;2,2678547852221;movefw;
340;4,71892336110995;2,2678547852221;turnleft;
341;4,71892336110995;2,2678547852221;turnleft;
342;4,71892336110995;2,2678547852221;turnleft;
343;4,71892336110995;2,2678547852221;turnleft;
344;4,71892336110995;2,2678547852221;turnleft;
345;4,71892336110995;2,2678547852221;turnleft;
346;4,71892336110995;2,2678547852221;turnleft;
347;4,71892336110995;2,2678547852221;turnleft;
348;4,71892336110995;2,2678547852221;turnleft;
349;4,71892336110995;2,2678547852221;turnleft;
350;4,71892336110995;2,2678547852221;turnleft;
351;4,71892336110995;2,2678547852221;turnleft;
352;4,71892336110995;2,2678547852221;turnleft;
353;4,71892336110995;2,2678547852221;turnleft;
354;4,71892336110995;2,2678547852221;turnleft;
355;4,71892336110995;2,2678547852221;turnleft;
356;4,71892336110995;2,2678547852221;turnleft;
357;4,71892336110995;2,2678547852221;turnleft;
358;4,71892336110995;2,2678547852221;turnleft;
359;4,71892336110995;2,2678547852221;turnleft;
360;4,71892336110995;2,2678547852221;turnleft;
361;4,71892336110995;2,2678547852221;turnleft;
362;4,71892336110995;2,2678547852221;turnleft;
363;4,71892336110995;2,2678547852221;turnleft;
364;4,71892336110995;2,2678547852221;turnleft;
365;4,71892336110995;2,2678547852221;turnleft;
366;4,71892336110995;2,2678547852221;turnleft;
367;5,65861598189586;1,92583464189643;movefw;
368;6,59830860268177;1,58381449857076;movefw;
369;7,53800122346767;1,24179435524509;movefw;
370;6,59830860268177;1,58381449857076;movebw;
371;7,53800122346767;1,24179435524509;movefw;
372;6,59830860268177;1,58381449857076;movebw;
373;7,53800122346767;1,24179435524509;movefw;
374;6,59830860268177;1,58381449857076;movebw;
375;7,53800122346767;1,24179435524509;movefw;
376;6,59830860268177;1,58381449857076;movebw;
377;7,53800122346767;1,24179435524509;movefw;
378;6,59830860268177;1,58381449857076;movebw;
379;7,53800122346767;1,24179435524509;movefw;
380;6,59830860268177;1,58381449857076;movebw;
381;7,53800122346767;1,24179435524509;movefw;
382;6,59830860268177;1,58381449857076;movebw;
383;7,53800122346767;1,24179435524509;movefw;
384;6,59830860268177;1,58381449857076;movebw;
385;7,53800122346767;1,24179435524509;movefw;
386;6,59830860268177;1,58381449857076;movebw;
387;7,53800122346767;1,24179435524509;movefw;
388;6,59830860268177;1,58381449857076;movebw;
389;7,53800122346767;1,24179435524509;movefw;
390;6,59830860268177;1,58381449857076;movebw;
391;7,53800122346767;1,24179435524509;movefw;
392;6,59830860268177;1,58381449857076;movebw;
393;7,53800122346767;1,24179435524509;movefw;
394;6,59830860268177;1,58381449857076;movebw;
395;6,59830860268177;1,58381449857076;shoot;
396;6,59830860268177;1,58381449857076;turnright;
397;6,59830860268177;1,58381449857076;turnright;
398;6,59830860268177;1,58381449857076;turnright;
399;6,59830860268177;1,58381449857076;turnright;
400;6,59830860268177;1,58381449857076;turnright;
401;6,59830860268177;1,58381449857076;turnright;
402;6,59830860268177;1,58381449857076;turnright;
403;6,59830860268177;1,58381449857076;turnright;
404;6,59830860268177;1,58381449857076;turnright;
405;6,59830860268177;1,58381449857076;shoot;
406;6,59830860268177;1,58381449857076;turnright;
407;6,59830860268177;1,58381449857076;turnright;
408;6,59830860268177;1,58381449857076;turnright;
409;6,59830860268177;1,58381449857076;turnright;
410;6,59830860268177;1,58381449857076;turnright;
411;6,59830860268177;1,58381449857076;turnright;
412;6,59830860268177;1,58381449857076;turnright;
413;6,59830860268177;1,58381449857076;turnright;
414;6,59830860268177;1,58381449857076;turnright;
415;6,59830860268177;1,58381449857076;shoot;
416;6,59830860268177;1,58381449857076;turnright;
417;6,59830860268177;1,58381449857076;turnright;
418;6,59830860268177;1,58381449857076;turnright;
419;6,59830860268177;1,58381449857076;turnright;
420;6,59830860268177;1,58381449857076;turnright;
421;6,59830860268177;1,58381449857076;turnright;
422;6,59830860268177;1,58381449857076;turnright;
423;6,59830860268177;1,58381449857076;turnright;
424;6,59830860268177;1,58381449857076;turnright;
425;5,69200081564512;1,16119623683006;movefw;
426;4,78569302860847;0,73857797508936;shoot;
427;5,69200081564512;1,16119623683006;turnleft;
428;5,69200081564512;1,16119623683006;turnleft;
429;5,69200081564512;1,16119623683006;turnleft;
430;5,69200081564512;1,16119623683006;turnleft;
431;5,69200081564512;1,16119623683006;turnleft;
432;5,69200081564512;1,16119623683006;turnleft;
433;5,69200081564512;1,16119623683006;turnleft;
434;5,69200081564512;1,16119623683006;turnleft;
435;5,69200081564512;1,16119623683006;turnleft;
436;5,34998067231945;0,221503616044149;shoot;
437;5,69200081564512;1,16119623683006;turnleft;
438;5,69200081564512;1,16119623683006;turnleft;
439;5,69200081564512;1,16119623683006;turnleft;
440;5,69200081564512;1,16119623683006;turnleft;
441;5,69200081564512;2,16119623683006;movebw;
442;5,69200081564512;1,16119623683006;movefw;
443;5,69200081564512;2,16119623683006;movebw;
444;5,69200081564512;1,16119623683006;movefw;
445;5,69200081564512;2,16119623683006;movebw;
446;5,69200081564512;1,16119623683006;movefw;
447;5,69200081564512;2,16119623683006;movebw;
448;5,69200081564512;1,16119623683006;movefw;
449;5,69200081564512;2,16119623683006;movebw;
450;5,69200081564512;1,16119623683006;movefw;
451;5,69200081564512;2,16119623683006;movebw;
452;5,69200081564512;1,16119623683006;movefw;
453;5,69200081564512;2,16119623683006;movebw;
454;5,69200081564512;1,16119623683006;movefw;
455;5,69200081564512;2,16119623683006;movebw;
456;5,69200081564512;1,16119623683006;movefw;
457;5,69200081564512;2,16119623683006;movebw;
458;5,69200081564512;1,16119623683006;movefw;
459;5,69200081564512;2,16119623683006;movebw;
460;5,69200081564512;1,16119623683006;movefw;
461;5,69200081564512;2,16119623683006;movebw;
462;5,69200081564512;1,16119623683006;movefw;
463;5,69200081564512;2,16119623683006;movebw;
464;5,69200081564512;1,16119623683006;movefw;
465;5,69200081564512;2,16119623683006;movebw;
466;5,69200081564512;1,16119623683006;movefw;
467;5,69200081564512;2,16119623683006;movebw;
468;5,69200081564512;1,16119623683006;movefw;
469;5,69200081564512;2,16119623683006;movebw;
470;5,69200081564512;3,16119623683006;movebw;
471;5,69200081564512;4,16119623683006;movebw;
472;5,69200081564512;5,16119623683006;movebw;
473;5,69200081564512;6,16119623683006;movebw;
474;5,69200081564512;7,16119623683006;movebw;
475;5,69200081564512;8,16119623683006;movebw;
476;5,69200081564512;9,16119623683006;movebw;
477;5,69200081564512;10,1611962368301;movebw;
478;5,69200081564512;11,1611962368301;movebw;
479;5,69200081564512;12,1611962368301;shoot;
480;5,69200081564512;11,1611962368301;turnleft;
481;5,69200081564512;11,1611962368301;turnleft;
482;5,69200081564512;11,1611962368301;turnleft;
483;5,69200081564512;11,1611962368301;turnleft;
484;5,69200081564512;11,1611962368301;turnleft;
485;5,69200081564512;11,1611962368301;turnleft;
486;5,69200081564512;11,1611962368301;turnleft;
487;5,11842437929407;11,980348281119;movebw;
488;5,11842437929407;11,980348281119;turnleft;
489;4,47563676960753;12,746392724238;shoot;
490;5,11842437929407;11,980348281119;turnleft;
491;5,11842437929407;11,980348281119;turnleft;
492;5,11842437929407;11,980348281119;turnleft;
493;5,11842437929407;11,980348281119;turnleft;
494;5,11842437929407;11,980348281119;turnleft;
495;5,11842437929407;11,980348281119;turnleft;
496;5,11842437929407;11,980348281119;turnleft;
497;5,11842437929407;11,980348281119;turnleft;
498;5,11842437929407;11,980348281119;turnright;
499;5,11842437929407;11,980348281119;shoot;
500;5,11842437929407;11,980348281119;turnright;
501;5,11842437929407;11,980348281119;turnright;
502;5,11842437929407;11,980348281119;turnright;
503;5,11842437929407;11,980348281119;turnright;
504;5,11842437929407;11,980348281119;turnright;
505;5,11842437929407;11,980348281119;turnright;
506;5,11842437929407;11,980348281119;turnright;
507;5,11842437929407;11,980348281119;turnright;
508;5,11842437929407;11,980348281119;turnright;
509;5,11842437929407;11,980348281119;shoot;
510;5,11842437929407;11,980348281119;turnright;
511;5,11842437929407;11,980348281119;turnright;
512;5,11842437929407;11,980348281119;turnright;
513;5,11842437929407;11,980348281119;turnright;
514;5,11842437929407;11,980348281119;turnright;
515;5,11842437929407;11,980348281119;turnleft;
516;5,11842437929407;11,980348281119;turnleft;
517;5,11842437929407;11,980348281119;turnleft;
518;5,11842437929407;11,980348281119;turnleft;
519;5,11842437929407;11,980348281119;turnleft;
520;5,11842437929407;11,980348281119;turnleft;
521;5,11842437929407;11,980348281119;turnleft;
522;5,76121198898061;11,2143038380001;movefw;
523;5,76121198898061;11,2143038380001;turnleft;
524;5,76121198898061;11,2143038380001;turnleft;
525;5,76121198898061;11,2143038380001;turnleft;
526;6,5803640332696;10,640727401649;movefw;
527;7,39951607755859;10,067150965298;movefw;
528;8,21866812184758;9,49357452894693;movefw;
529;9,03782016613657;8,91999809259588;movefw;
530;9,85697221042556;8,34642165624484;movefw;
531;10,6761242547146;7,77284521989379;movefw;
532;11,4952762990035;7,19926878354274;movefw;
533;12,3144283432925;6,62569234719169;movefw;
534;13,1335803875815;6,05211591084065;movefw;
535;13,9527324318705;5,4785394744896;movefw;
536;14,7718844761595;4,90496303813855;movefw;
537;15,5910365204485;4,33138660178751;movefw;
538;16,4101885647375;3,75781016543646;movefw;
539;17,2293406090265;3,18423372908541;movefw;
540;18,0484926533155;2,61065729273437;movefw;
541;18,8676446976045;2,03708085638332;movefw;
542;19,6867967418935;1,46350442003227;movefw;
543;18,8676446976045;2,03708085638332;movebw;
544;19,6867967418935;1,46350442003227;movefw;
545;18,8676446976045;2,03708085638332;movebw;
546;19,6867967418935;1,46350442003227;movefw;
547;18,8676446976045;2,03708085638332;movebw;
548;19,6867967418935;1,46350442003227;movefw;
549;18,8676446976045;2,03708085638332;movebw;
550;19,6867967418935;1,46350442003227;movefw;
551;19,6867967418935;1,46350442003227;turnright;
552;19,6867967418935;1,46350442003227;turnright;
553;19,6867967418935;1,46350442003227;turnright;
554;19,6867967418935;1,46350442003227;turnright;
555;19,6867967418935;1,46350442003227;turnright;
556;19,6867967418935;1,46350442003227;turnright;
557;19,6867967418935;1,46350442003227;turnright;
558;19,6867967418935;1,46350442003227;turnright;
559;19,6867967418935;1,46350442003227;turnright;
560;19,6867967418935;1,46350442003227;turnright;
561;19,6867967418935;1,46350442003227;turnright;
562;19,6867967418935;1,46350442003227;turnright;
563;19,6867967418935;1,46350442003227;turnright;
564;19,6867967418935;1,46350442003227;turnright;
565;19,6867967418935;1,46350442003227;turnright;
566;19,6867967418935;1,46350442003227;turnright;
567;19,6867967418935;1,46350442003227;turnright;
568;19,6867967418935;1,46350442003227;turnright;
569;19,6867967418935;1,46350442003227;turnright;
570;19,6867967418935;1,46350442003227;turnright;
571;19,6867967418935;1,46350442003227;turnright;
572;19,6867967418935;1,46350442003227;turnright;
573;19,6867967418935;1,46350442003227;turnright;
574;19,6867967418935;1,46350442003227;turnright;
575;18,7804889548568;1,04088615829157;movefw;
576;18,7804889548568;1,04088615829157;turnright;
577;18,7804889548568;1,04088615829157;turnright;
578;18,7804889548568;1,04088615829157;turnright;
579;18,7804889548568;1,04088615829157;turnright;
580;18,7804889548568;1,04088615829157;turnright;
581;17,7804889548568;1,04088615829157;movefw;
582;16,7804889548568;1,04088615829157;movefw;
583;15,7804889548568;1,04088615829157;movefw;
584;14,7804889548568;1,04088615829157;movefw;
585;13,7804889548568;1,04088615829157;movefw;
586;12,7804889548568;1,04088615829157;movefw;
587;11,7804889548568;1,04088615829157;movefw;
588;10,7804889548568;1,04088615829157;movefw;
589;9,78048895485681;1,04088615829157;movefw;
590;8,78048895485681;1,04088615829157;movefw;
591;7,78048895485681;1,04088615829157;movefw;
592;6,78048895485681;1,04088615829157;movefw;
593;6,78048895485681;1,04088615829157;turnright;
594;6,78048895485681;1,04088615829157;turnright;
595;6,78048895485681;1,04088615829157;turnright;
596;6,78048895485681;1,04088615829157;turnright;
597;6,78048895485681;1,04088615829157;turnright;
598;6,78048895485681;1,04088615829157;turnright;
599;6,78048895485681;1,04088615829157;turnright;
600;6,78048895485681;1,04088615829157;turnright;
601;6,78048895485681;1,04088615829157;turnright;
602;6,78048895485681;1,04088615829157;turnright;
603;6,78048895485681;1,04088615829157;turnright;
604;6,78048895485681;1,04088615829157;turnright;
605;6,78048895485681;1,04088615829157;turnright;
606;6,78048895485681;1,04088615829157;turnright;
607;6,78048895485681;1,04088615829157;turnright;
608;6,78048895485681;1,04088615829157;turnright;
609;6,78048895485681;1,04088615829157;turnright;
610;6,78048895485681;1,04088615829157;turnright;
611;6,78048895485681;1,04088615829157;turnright;
612;6,78048895485681;1,04088615829157;turnright;
613;6,78048895485681;1,04088615829157;turnright;
614;6,52166990975429;0,0749603320025045;shoot;
615;6,78048895485681;1,04088615829157;turnright;
616;6,78048895485681;1,04088615829157;turnright;
617;6,78048895485681;1,04088615829157;turnright;
618;6,78048895485681;1,04088615829157;turnright;
619;6,78048895485681;1,04088615829157;turnright;
620;6,78048895485681;1,04088615829157;turnright;
621;7,48759573604335;1,74799293947812;movefw;
622;8,1947025172299;2,45509972066467;movefw;
623;8,90180929841645;3,16220650185121;movefw;
624;9,608916079603;3,86931328303776;movefw;
625;10,3160228607895;4,5764200642243;movefw;
626;11,0231296419761;5,28352684541085;movefw;
627;11,7302364231626;5,9906336265974;movefw;
628;12,4373432043492;6,69774040778394;movefw;
629;13,1444499855357;7,40484718897049;movefw;
630;13,8515567667223;8,11195397015704;movefw;
631;14,5586635479088;8,81906075134359;movefw;
632;15,2657703290954;9,52616753253013;movefw;
633;15,9728771102819;10,2332743137167;movefw;
634;16,6799838914685;10,9403810949032;movefw;
635;17,387090672655;11,6474878760898;movefw;
636;18,0941974538416;12,3545946572763;movefw;
637;18,8013042350281;13,0617014384629;movefw;
638;19,5084110162147;13,7688082196494;shoot;
639;18,8013042350281;13,0617014384629;turnright;
640;18,8013042350281;13,0617014384629;turnright;
641;18,8013042350281;13,0617014384629;turnright;
642;18,8013042350281;13,0617014384629;turnright;
643;18,8013042350281;13,0617014384629;turnright;
644;18,8013042350281;13,0617014384629;turnright;
645;18,8013042350281;13,0617014384629;turnright;
646;18,8013042350281;13,0617014384629;turnright;
647;18,8013042350281;13,0617014384629;turnright;
648;19,8013042350281;13,0617014384629;shoot;
649;18,8013042350281;13,0617014384629;turnright;
650;18,8013042350281;13,0617014384629;turnright;
651;18,8013042350281;13,0617014384629;turnright;
652;18,8013042350281;13,0617014384629;turnright;
653;18,8013042350281;13,0617014384629;turnright;
654;18,8013042350281;13,0617014384629;turnright;
655;18,8013042350281;13,0617014384629;turnright;
656;18,8013042350281;13,0617014384629;turnright;
657;18,8013042350281;13,0617014384629;turnright;
658;18,8013042350281;13,0617014384629;shoot;
659;18,0941974538416;13,7688082196494;movebw;
660;17,387090672655;14,475915000836;movebw;
661;16,6799838914685;15,1830217820225;movebw;
662;15,9728771102819;15,8901285632091;movebw;
663;15,2657703290954;16,5972353443956;movebw;
664;15,2657703290954;16,5972353443956;turnright;
665;15,2657703290954;16,5972353443956;turnright;
666;15,2657703290954;16,5972353443956;turnright;
667;15,2657703290954;16,5972353443956;turnright;
668;15,2657703290954;16,5972353443956;shoot;
669;15,2657703290954;16,5972353443956;turnright;
670;15,2657703290954;16,5972353443956;turnright;
671;15,0069512839929;17,5631611706847;movebw;
672;15,0069512839929;17,5631611706847;turnright;
673;15,0069512839929;17,5631611706847;turnright;
674;15,0069512839929;17,5631611706847;turnright;
675;15,0069512839929;18,5631611706847;movebw;
676;15,0069512839929;19,5631611706847;movebw;
677;15,0069512839929;20,5631611706847;movebw;
678;15,0069512839929;20,5631611706847;shoot;
679;15,0069512839929;21,5631611706847;movebw;
680;15,0069512839929;22,5631611706847;movebw;
681;15,0069512839929;23,5631611706847;movebw;
682;15,0069512839929;24,5631611706847;movebw;
683;15,0069512839929;25,5631611706847;movebw;
684;15,0069512839929;26,5631611706847;movebw;
685;15,0069512839929;27,5631611706847;movebw;
686;15,0069512839929;28,5631611706847;movebw;
687;15,0069512839929;29,5631611706847;movebw;
688;15,0069512839929;29,5631611706847;turnright;
689;15,0069512839929;29,5631611706847;turnright;
690;15,0069512839929;29,5631611706847;turnright;
691;15,0069512839929;29,5631611706847;turnright;
692;15,0069512839929;29,5631611706847;turnright;
693;15,0069512839929;29,5631611706847;turnright;
694;15,0069512839929;29,5631611706847;turnright;
695;15,0069512839929;29,5631611706847;turnright;
696;15,0069512839929;29,5631611706847;turnright;
697;15,0069512839929;29,5631611706847;turnright;
698;15,0069512839929;29,5631611706847;turnright;
699;15,0069512839929;29,5631611706847;turnright;
700;15,0069512839929;29,5631611706847;turnright;
701;15,0069512839929;29,5631611706847;turnright;
702;15,0069512839929;29,5631611706847;turnright;
703;15,0069512839929;29,5631611706847;turnright;
704;15,0069512839929;29,5631611706847;turnright;
705;15,0069512839929;29,5631611706847;turnright;
706;15,0069512839929;29,5631611706847;turnright;
707;15,0069512839929;29,5631611706847;turnright;
708;15,0069512839929;29,5631611706847;turnright;
709;15,0069512839929;29,5631611706847;turnright;
710;15,0069512839929;29,5631611706847;turnright;
711;15,0069512839929;29,5631611706847;turnright;
712;15,0069512839929;29,5631611706847;turnright;
713;15,0069512839929;29,5631611706847;turnright;
714;15,0069512839929;29,5631611706847;turnright;
715;15,0069512839929;29,5631611706847;turnright;
716;15,0069512839929;29,5631611706847;turnright;
717;15,0069512839929;29,5631611706847;turnright;
718;15,0069512839929;29,5631611706847;turnright;
719;15,0069512839929;29,5631611706847;turnright;
720;15,0069512839929;29,5631611706847;turnright;
721;15,0069512839929;29,5631611706847;turnright;
722;15,0069512839929;29,5631611706847;turnright;
723;15,0069512839929;29,5631611706847;turnright;
724;15,0069512839929;29,5631611706847;turnright;
725;15,0069512839929;29,5631611706847;turnright;
726;15,0069512839929;29,5631611706847;turnright;
727;15,2657703290954;30,5290869969738;movefw;
728;15,5245893741979;31,4950128232628;movefw;
729;15,7834084193004;32,4609386495519;movefw;
730;16,0422274644029;33,426864475841;movefw;
731;16,3010465095055;34,39279030213;movefw;
732;16,559865554608;35,3587161284191;movefw;
733;16,8186845997105;36,3246419547082;movefw;
734;17,077503644813;37,2905677809972;movefw;
735;17,3363226899155;38,2564936072863;movefw;
736;17,5951417350181;39,2224194335754;movefw;
737;17,8539607801206;40,1883452598644;movefw;
738;18,1127798252231;41,1542710861535;movefw;
739;18,3715988703256;42,1201969124426;movefw;
740;18,6304179154281;43,0861227387316;movefw;
741;18,8892369605307;44,0520485650207;movefw;
742;19,1480560056332;45,0179743913098;movefw;
