Iteration;X;Y;Action;
0;22;38;movebw;
1;22;39;movefw;
2;22;40;movefw;
3;22;41;movefw;
4;22;42;movefw;
5;22;43;movefw;
6;22;44;movefw;
7;22;45;movefw;
8;22;46;movefw;
9;22;46;turnright;
10;22;46;turnright;
11;22;46;turnright;
12;22;46;turnright;
13;22;46;turnright;
14;22;46;turnright;
15;22;46;turnright;
16;21,426423563649;45,180847955711;movebw;
17;20,8528471272979;44,361695911422;movebw;
18;20,2792706909469;43,542543867133;movebw;
19;19,7056942545958;42,723391822844;movebw;
20;19,1321178182448;41,904239778555;movebw;
21;18,5585413818937;41,0850877342661;movebw;
22;18,5585413818937;41,0850877342661;turnleft;
23;18,5585413818937;41,0850877342661;turnleft;
24;18,5585413818937;41,0850877342661;turnleft;
25;18,5585413818937;41,0850877342661;turnleft;
26;18,5585413818937;41,0850877342661;turnleft;
27;18,5585413818937;41,0850877342661;turnleft;
28;18,5585413818937;41,0850877342661;turnleft;
29;18,5585413818937;41,0850877342661;turnright;
30;18,5585413818937;41,0850877342661;turnright;
31;18,5585413818937;41,0850877342661;turnright;
32;18,5585413818937;41,0850877342661;turnright;
33;18,5585413818937;41,0850877342661;turnright;
34;18,5585413818937;41,0850877342661;turnright;
35;18,5585413818937;41,0850877342661;turnright;
36;18,5585413818937;41,0850877342661;turnright;
37;19,2013289915803;41,851132177385;movefw;
38;19,8441166012668;42,617176620504;movefw;
39;20,4869042109533;43,383221063623;movefw;
40;21,1296918206399;44,149265506742;movefw;
41;21,7724794303264;44,9153099498609;movefw;
42;22,415267040013;45,6813543929799;movefw;
43;23,0580546496995;46,4473988360989;movefw;
44;22,415267040013;45,6813543929799;movebw;
45;21,7724794303264;44,9153099498609;movebw;
46;21,1296918206399;44,149265506742;movebw;
47;20,4869042109533;43,383221063623;movebw;
48;19,8441166012668;42,617176620504;movebw;
49;19,2013289915803;41,851132177385;movebw;
50;18,5585413818937;41,0850877342661;movebw;
51;19,2013289915803;41,851132177385;movefw;
52;19,8441166012668;42,617176620504;movefw;
53;20,4869042109533;43,383221063623;movefw;
54;21,1296918206399;44,149265506742;movefw;
55;21,7724794303264;44,9153099498609;movefw;
56;22,415267040013;45,6813543929799;movefw;
57;23,0580546496995;46,4473988360989;movefw;
58;23,700842259386;47,2134432792179;movefw;
59;24,3436298690726;47,9794877223369;movefw;
60;24,9864174787591;48,7455321654558;movefw;
61;24,9864174787591;48,7455321654558;turnleft;
62;24,9864174787591;48,7455321654558;turnleft;
63;24,9864174787591;48,7455321654558;turnleft;
64;24,9864174787591;48,7455321654558;turnleft;
65;24,9864174787591;48,7455321654558;turnleft;
66;24,9864174787591;48,7455321654558;turnleft;
67;24,8127693010922;47,7607244124436;movebw;
68;24,6391211234253;46,7759166594314;movebw;
69;24,8127693010922;47,7607244124436;movefw;
70;24,6391211234253;46,7759166594314;movebw;
71;24,8127693010922;47,7607244124436;movefw;
72;24,6391211234253;46,7759166594314;movebw;
73;24,8127693010922;47,7607244124436;movefw;
74;24,6391211234253;46,7759166594314;movebw;
75;24,8127693010922;47,7607244124436;movefw;
76;24,6391211234253;46,7759166594314;movebw;
77;24,8127693010922;47,7607244124436;movefw;
78;24,6391211234253;46,7759166594314;movebw;
79;24,6391211234253;46,7759166594314;turnleft;
80;24,6391211234253;46,7759166594314;turnleft;
81;24,6391211234253;46,7759166594314;turnleft;
82;24,6391211234253;46,7759166594314;turnleft;
83;24,6391211234253;46,7759166594314;turnleft;
84;24,6391211234253;46,7759166594314;turnleft;
85;24,6391211234253;46,7759166594314;turnleft;
86;24,6391211234253;46,7759166594314;turnleft;
87;24,6391211234253;46,7759166594314;turnleft;
88;24,6391211234253;46,7759166594314;turnright;
